# gapseq version: 1.2 2d739a56
# Transporter sequence DB md5sum: b99a77e (2024-05-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P73650|3.A.1.4.2	46.610	2.42e-68	207	98	tr|A0A0H3GYJ0|A0A0H3GYJ0_KLEPH High-affinity branched-chain amino acid transport ATP-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49690 PE=3 SV=1	1	236	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|P73650|3.A.1.4.2	46.610	2.42e-68	207	98	tr|A0A0H3GYJ0|A0A0H3GYJ0_KLEPH High-affinity branched-chain amino acid transport ATP-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49690 PE=3 SV=1	1	236	transporter
gnl|TC-DB|P73650|3.A.1.4.2	3.A.1.4.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P73650|3.A.1.4.2	46.610	2.42e-68	207	98	tr|A0A0H3GYJ0|A0A0H3GYJ0_KLEPH High-affinity branched-chain amino acid transport ATP-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49690 PE=3 SV=1	1	236	transporter
gnl|TC-DB|Q9L3M3|3.A.1.4.3	3.A.1.4.3	gamma-aminobutyric acid	EX_cpd00281_e0	rxn13794	gnl|TC-DB|Q9L3M3|3.A.1.4.3	50.147	5.79e-111	326	89	tr|A0A0H3GZU3|A0A0H3GZU3_KLEPH High-affinity branched-chain amino acid ABC transporter periplasmic substrate-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_32960 PE=3 SV=1	5	343	transporter
gnl|TC-DB|Q9L3S6|3.A.1.4.4	3.A.1.4.4	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q9L3S6|3.A.1.4.4	47.013	3.09e-111	331	84	tr|A0A0H3GT65|A0A0H3GT65_KLEPH Urea ABC transporter, urea binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_25380 PE=4 SV=1	25	407	transporter
gnl|TC-DB|Q8NRW1|3.A.1.4.5	3.A.1.4.5	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRW1|3.A.1.4.5	45.889	1.65e-114	339	85	tr|A0A0H3GT65|A0A0H3GT65_KLEPH Urea ABC transporter, urea binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_25380 PE=4 SV=1	27	403	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21628|3.A.1.4.8	60.671	1.11e-155	444	98	tr|A0A0H3H460|A0A0H3H460_KLEPH Leucine/isoleucine/valine transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_49710 PE=4 SV=1	9	416	transporter
gnl|TC-DB|Q9X271|3.A.1.5.15	3.A.1.5.15	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9X271|3.A.1.5.15	50.479	8.06e-111	323	97	tr|A0A0H3GUY7|A0A0H3GUY7_KLEPH Oligopeptide transporter ATP-binding component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_31880 PE=4 SV=1	19	329	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|Q92NE8|3.A.1.5.17	36.981	6.93e-104	320	96	tr|A0A0H3GNV2|A0A0H3GNV2_KLEPH ABC superfamily ATP binding cassette transporter, ABC protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28270 PE=4 SV=1	3	526	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q92NE8|3.A.1.5.17	36.981	6.93e-104	320	96	tr|A0A0H3GNV2|A0A0H3GNV2_KLEPH ABC superfamily ATP binding cassette transporter, ABC protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_28270 PE=4 SV=1	3	526	transporter
gnl|TC-DB|Q7CQ74|3.A.1.5.24	3.A.1.5.24	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7CQ74|3.A.1.5.24	90.385	0.0	643	100	tr|A0A0H3GR00|A0A0H3GR00_KLEPH Binding-protein-dependent transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_36770 PE=3 SV=1	1	364	transporter
gnl|TC-DB|P33950|3.A.1.5.27	3.A.1.5.27	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P33950|3.A.1.5.27	55.405	0.0	600	95	tr|A0A0H3GZX5|A0A0H3GZX5_KLEPH Periplasmic dipeptide transport protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_50580 PE=4 SV=1	9	526	transporter
gnl|TC-DB|Q0P844|3.A.1.5.28	3.A.1.5.28	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P844|3.A.1.5.28	27.115	7.48e-49	174	93	tr|A0A0H3GQV3|A0A0H3GQV3_KLEPH Oligopeptide ABC transport system oligopeptide-binding component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_30000 PE=3 SV=1	56	549	transporter
gnl|TC-DB|P33590|3.A.1.5.3	3.A.1.5.3	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P33590|3.A.1.5.3	73.996	0.0	785	99	tr|A0A0H3GX07|A0A0H3GX07_KLEPH Nickel ABC transporter periplasmic substrate-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_50050 PE=4 SV=1	1	522	transporter
gnl|TC-DB|P33590|3.A.1.5.3	3.A.1.5.3	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P33590|3.A.1.5.3	73.996	0.0	785	99	tr|A0A0H3GX07|A0A0H3GX07_KLEPH Nickel ABC transporter periplasmic substrate-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_50050 PE=4 SV=1	1	522	transporter
gnl|TC-DB|G8V0I4|3.A.1.5.33	3.A.1.5.33	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|G8V0I4|3.A.1.5.33	31.335	4.82e-100	309	97	tr|A0A0H3GX07|A0A0H3GX07_KLEPH Nickel ABC transporter periplasmic substrate-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_50050 PE=4 SV=1	9	517	transporter
gnl|TC-DB|P77268|3.A.1.5.38	3.A.1.5.38	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P77268|3.A.1.5.38	48.607	7.99e-102	300	98	tr|A0A0H3GUK0|A0A0H3GUK0_KLEPH ABC-type dipeptide transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_30030 PE=4 SV=1	1	320	transporter
gnl|TC-DB|Q7VJ34|3.A.1.5.40	3.A.1.5.40	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7VJ34|3.A.1.5.40	50.365	8.09e-100	293	92	tr|A0A0H3H488|A0A0H3H488_KLEPH Nickel transporter permease NikB OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_50060 PE=3 SV=1	38	311	transporter
gnl|TC-DB|Q2FVE9|3.A.1.5.43	3.A.1.5.43	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q2FVE9|3.A.1.5.43	35.662	8.75e-57	182	93	tr|A0A0H3GQC7|A0A0H3GQC7_KLEPH Glutathione transport system permease protein GsiD OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_16990 PE=3 SV=1	32	303	transporter
gnl|TC-DB|Q97UG5|3.A.1.5.8	3.A.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q97UG5|3.A.1.5.8	34.240	1.33e-111	345	98	tr|A0A0H3GUL0|A0A0H3GUL0_KLEPH Glutathione import ATP-binding protein GsiA OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_16960 PE=3 SV=1	12	569	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P16676|3.A.1.6.1	94.795	0.0	704	100	tr|A0A0H3GWG0|A0A0H3GWG0_KLEPH Sulfate/thiosulfate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38380 PE=4 SV=1	1	364	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P16676|3.A.1.6.1	94.795	0.0	704	100	tr|A0A0H3GWG0|A0A0H3GWG0_KLEPH Sulfate/thiosulfate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38380 PE=4 SV=1	1	364	transporter
gnl|TC-DB|P16676|3.A.1.6.1	3.A.1.6.1	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P16676|3.A.1.6.1	94.795	0.0	704	100	tr|A0A0H3GWG0|A0A0H3GWG0_KLEPH Sulfate/thiosulfate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38380 PE=4 SV=1	1	364	transporter
gnl|TC-DB|Q0P886|3.A.1.6.11	3.A.1.6.11	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0P886|3.A.1.6.11	23.645	6.58e-11	58.2	81	tr|A0A0H3GTC8|A0A0H3GTC8_KLEPH Sulfate transport system permease protein CysT OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38400 PE=3 SV=1	53	252	transporter
gnl|TC-DB|P10091|3.A.1.6.12	3.A.1.6.12	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P10091|3.A.1.6.12	41.745	1.64e-81	250	85	tr|A0A0H3GWG0|A0A0H3GWG0_KLEPH Sulfate/thiosulfate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38380 PE=4 SV=1	1	308	transporter
gnl|TC-DB|P10091|3.A.1.6.12	3.A.1.6.12	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P10091|3.A.1.6.12	41.745	1.64e-81	250	85	tr|A0A0H3GWG0|A0A0H3GWG0_KLEPH Sulfate/thiosulfate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38380 PE=4 SV=1	1	308	transporter
gnl|TC-DB|P71746|3.A.1.6.3	3.A.1.6.3	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P71746|3.A.1.6.3	39.844	1.34e-55	178	92	tr|A0A0H3GVX8|A0A0H3GVX8_KLEPH Sulfate/thiosulfate transporter permease subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_38390 PE=4 SV=1	33	287	transporter
gnl|TC-DB|Q8U4K3|3.A.1.6.5	3.A.1.6.5	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8U4K3|3.A.1.6.5	40.000	5.16e-67	213	76	tr|A0A0H3GRA5|A0A0H3GRA5_KLEPH Spermidine/putrescine import ATP-binding protein PotA OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=potA PE=3 SV=1	33	302	transporter
gnl|TC-DB|A3MW00|3.A.1.6.6	3.A.1.6.6	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|A3MW00|3.A.1.6.6	41.398	2.94e-25	99.0	76	tr|A0A0H3H4R1|A0A0H3H4R1_KLEPH 2-aminoethylphosphonate transporter,ATPase component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52310 PE=4 SV=1	46	228	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	42.793	7.67e-53	172	90	tr|A0A0H3H4R1|A0A0H3H4R1_KLEPH 2-aminoethylphosphonate transporter,ATPase component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52310 PE=4 SV=1	37	256	transporter
gnl|TC-DB|Q58762|3.A.1.6.9	3.A.1.6.9	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q58762|3.A.1.6.9	39.683	5.02e-57	185	82	tr|A0A0H3H4R1|A0A0H3H4R1_KLEPH 2-aminoethylphosphonate transporter,ATPase component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52310 PE=4 SV=1	34	285	transporter
gnl|TC-DB|P0AG82|3.A.1.7.1	3.A.1.7.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AG82|3.A.1.7.1	89.884	0.0	601	100	tr|A0A0H3GXT2|A0A0H3GXT2_KLEPH Phosphate-binding protein PstS OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_53000 PE=3 SV=1	1	346	transporter
gnl|TC-DB|P0C560|3.A.1.7.2	3.A.1.7.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0C560|3.A.1.7.2	55.294	1.83e-102	296	99	tr|A0A0H3GVA8|A0A0H3GVA8_KLEPH Phosphate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52970 PE=4 SV=1	10	257	transporter
gnl|TC-DB|C3KCB5|3.A.1.7.3	3.A.1.7.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|C3KCB5|3.A.1.7.3	53.252	1.41e-92	271	90	tr|A0A0H3GVA8|A0A0H3GVA8_KLEPH Phosphate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52970 PE=4 SV=1	19	256	transporter
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	43.701	3.52e-73	222	92	tr|A0A0H3GVA8|A0A0H3GVA8_KLEPH Phosphate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52970 PE=4 SV=1	4	257	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	57.490	4.76e-104	300	95	tr|A0A0H3GVA8|A0A0H3GVA8_KLEPH Phosphate transporter subunit OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_52970 PE=4 SV=1	11	257	transporter
gnl|TC-DB|P09833|3.A.1.8.1	3.A.1.8.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|P09833|3.A.1.8.1	78.977	0.0	537	100	tr|A0A0H3GQE2|A0A0H3GQE2_KLEPH Molybdenum transport ATP-binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_16030 PE=4 SV=1	1	352	transporter
gnl|TC-DB|Q8TTV2|3.A.1.8.2	3.A.1.8.2	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8TTV2|3.A.1.8.2	37.282	7.40e-59	192	80	tr|A0A0H3GQU4|A0A0H3GQU4_KLEPH Spermidine/putrescine import ATP-binding protein PotA OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=potA PE=3 SV=1	30	316	transporter
gnl|TC-DB|Q5SKC8|3.A.1.8.3	3.A.1.8.3	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q5SKC8|3.A.1.8.3	37.722	5.33e-41	144	76	tr|A0A0H3GR13|A0A0H3GR13_KLEPH ABC transport system ATP-binding component OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_30650 PE=4 SV=1	34	310	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q0PBK9|3.A.1.8.4	29.520	8.33e-37	131	88	tr|A0A0H3GNM6|A0A0H3GNM6_KLEPH ABC transporter related protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_11680 PE=4 SV=1	9	268	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0PBK9|3.A.1.8.4	29.520	8.33e-37	131	88	tr|A0A0H3GNM6|A0A0H3GNM6_KLEPH ABC transporter related protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_11680 PE=4 SV=1	9	268	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	38.866	2.00e-54	174	94	tr|A0A0H3GK49|A0A0H3GK49_KLEPH ATP-binding component of phosphonate transport OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_10250 PE=4 SV=1	27	272	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	38.866	2.00e-54	174	94	tr|A0A0H3GK49|A0A0H3GK49_KLEPH ATP-binding component of phosphonate transport OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_10250 PE=4 SV=1	27	272	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	39.844	1.12e-50	165	95	tr|A0A0H3GK49|A0A0H3GK49_KLEPH ATP-binding component of phosphonate transport OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_10250 PE=4 SV=1	18	272	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	49.345	1.45e-158	454	96	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	4	456	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	70.153	0.0	647	98	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	4	460	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	68.192	0.0	634	98	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	4	460	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	65.733	0.0	617	99	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	1	460	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	51.304	1.52e-167	477	97	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	1	459	transporter
gnl|TC-DB|Q08636|3.A.2.2.2	3.A.2.2.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08636|3.A.2.2.2	26.116	3.68e-31	124	75	tr|A0A0H3GVB4|A0A0H3GVB4_KLEPH ATP synthase subunit beta OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=atpD PE=3 SV=1	68	460	transporter
gnl|TC-DB|B3ET62|3.A.23.6.1	3.A.23.6.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|B3ET62|3.A.23.6.1	52.147	1.67e-113	330	97	tr|A0A0H3GNE5|A0A0H3GNE5_KLEPH Glyceraldehyde-3-phosphate dehydrogenase OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26520 PE=3 SV=1	2	327	transporter
gnl|TC-DB|P54813|3.A.29.1.2	3.A.29.1.2	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P54813|3.A.29.1.2	41.304	2.58e-141	426	75	tr|A0A0H3GTR0|A0A0H3GTR0_KLEPH ATP-dependent zinc metalloprotease FtsH OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=ftsH PE=3 SV=1	52	602	transporter
gnl|TC-DB|O67077|3.A.29.1.4	3.A.29.1.4	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O67077|3.A.29.1.4	51.695	0.0	587	93	tr|A0A0H3GTR0|A0A0H3GTR0_KLEPH ATP-dependent zinc metalloprotease FtsH OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=ftsH PE=3 SV=1	3	589	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	97.981	0.0	1293	100	tr|A0A0H3GTR0|A0A0H3GTR0_KLEPH ATP-dependent zinc metalloprotease FtsH OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=ftsH PE=3 SV=1	1	644	transporter
gnl|TC-DB|O14022|3.A.3.10.13	3.A.3.10.13	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O14022|3.A.3.10.13	22.555	4.12e-27	116	75	tr|A0A0H3GQU9|A0A0H3GQU9_KLEPH Magnesium-transporting ATPase, P-type 1 OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_05010 PE=3 SV=1	66	802	transporter
gnl|TC-DB|O14022|3.A.3.10.13	3.A.3.10.13	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|O14022|3.A.3.10.13	22.555	4.12e-27	116	75	tr|A0A0H3GQU9|A0A0H3GQU9_KLEPH Magnesium-transporting ATPase, P-type 1 OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_05010 PE=3 SV=1	66	802	transporter
gnl|TC-DB|Q22V52|3.A.3.10.16	3.A.3.10.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q22V52|3.A.3.10.16	20.347	1.56e-22	101	76	tr|A0A0H3GJR1|A0A0H3GJR1_KLEPH Mg2+ transport ATPase, P-type 1 OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_13920 PE=4 SV=1	92	860	transporter
